OrderID,OrderDate,Region,Salesperson,Category,Product,Units,UnitPrice,Revenue,CustomerType
ORD05650,21-06-2025,North,Divya,Electronics,Monitor,8,1916.07,15328.56,Retail
ORD05651,10-11-2025,East,Priya,Grocery,Oil,16,54.25,868,Retail
ORD05652,28-07-2025,South,Meena,Electronics,Tablet,50,1765.04,88252,Wholesale
ORD05653,18-06-2024,West,Priya,Electronics,Monitor,10,343.92,3439.2,Wholesale
ORD05654,19-02-2024,South,Amit,Clothing,Jeans,4,88.31,353.24,Retail
ORD05655,04-10-2024,East,Amit,Furniture,Table,37,280.15,10365.55,Wholesale
ORD05656,08-03-2025,South,Karthik,Clothing,Shoes,14,1770.27,24783.78,Retail
ORD05657,21-02-2025,South,Rahul,Electronics,Tablet,31,1383.46,42887.26,Retail
ORD05658,25-08-2024,North,Arjun,Furniture,Table,21,712.95,14971.95,Retail
ORD05659,26-06-2024,South,Amit,Electronics,Phone,25,1233.69,30842.25,Wholesale
ORD05660,30-10-2024,West,Arjun,Furniture,Desk,15,1917.33,28759.95,Retail
ORD05661,17-01-2024,South,Rahul,Electronics,Tablet,35,720.04,25201.4,Retail
ORD05662,25-10-2025,North,Karthik,Clothing,Jeans,5,31.6,158,Wholesale
ORD05663,09-09-2025,West,Arjun,Clothing,Jacket,7,785.24,5496.68,Wholesale
ORD05664,15-02-2024,North,Sneha,Clothing,Shoes,44,425.29,18712.76,Wholesale
ORD05665,04-06-2024,West,Arjun,Grocery,Sugar,35,605.44,21190.4,Wholesale
ORD05666,23-02-2024,North,Divya,Electronics,Monitor,8,100.42,803.36,Retail
ORD05667,14-01-2024,North,Sneha,Furniture,Desk,22,374.27,8233.94,Retail
ORD05668,05-03-2025,North,Divya,Electronics,Tablet,25,1436.63,35915.75,Wholesale
ORD05669,09-05-2025,North,Meena,Electronics,Monitor,28,1998.74,55964.72,Wholesale
ORD05670,25-06-2024,North,Sneha,Grocery,Milk,15,783.13,11746.95,Retail
ORD05671,28-04-2024,West,Priya,Grocery,Sugar,48,807.37,38753.76,Wholesale
ORD05672,24-05-2024,North,Arjun,Electronics,Tablet,6,333.5,2001,Retail
ORD05673,09-03-2025,West,Sneha,Clothing,Shoes,37,430.78,15938.86,Retail
ORD05674,27-02-2024,East,Divya,Electronics,Tablet,7,446.12,3122.84,Retail
ORD05675,05-11-2024,West,Sneha,Electronics,Monitor,47,395.04,18566.88,Wholesale
ORD05676,08-08-2025,North,Arjun,Grocery,Rice,25,1894.81,47370.25,Retail
ORD05677,23-11-2025,North,Sneha,Furniture,Table,49,734.47,35989.03,Retail
ORD05678,06-07-2025,West,Meena,Electronics,Monitor,12,982.87,11794.44,Retail
ORD05679,28-05-2025,West,Rahul,Electronics,Laptop,34,683.5,23239,Retail
ORD05680,09-05-2025,East,Karthik,Electronics,Phone,5,1610.37,8051.85,Wholesale
ORD05681,10-05-2024,East,Karthik,Clothing,Jeans,23,1359.92,31278.16,Wholesale
ORD05682,13-08-2025,West,Priya,Grocery,Sugar,1,1115.35,1115.35,Retail
ORD05683,16-12-2025,North,Karthik,Clothing,Jeans,50,341.33,17066.5,Retail
ORD05684,26-06-2025,North,Sneha,Grocery,Milk,45,1034.64,46558.8,Wholesale
ORD05685,18-02-2024,East,Meena,Electronics,Laptop,1,941.16,941.16,Retail
ORD05686,25-08-2024,West,Karthik,Electronics,Monitor,15,951.35,14270.25,Wholesale
ORD05687,21-11-2025,North,Priya,Clothing,Jeans,25,1746.69,43667.25,Retail
ORD05688,17-01-2024,East,Arjun,Furniture,Desk,11,553.71,6090.81,Retail
ORD05689,07-07-2025,West,Meena,Electronics,Tablet,38,1306.28,49638.64,Wholesale
ORD05690,29-05-2025,South,Amit,Furniture,Cabinet,20,1632.72,32654.4,Retail
ORD05691,12-03-2025,West,Rahul,Clothing,Jacket,15,521.73,7825.95,Wholesale
ORD05692,18-05-2024,North,Amit,Furniture,Table,16,363.46,5815.36,Retail
ORD05693,02-06-2024,South,Sneha,Clothing,Jacket,38,1989.62,75605.56,Retail
ORD05694,24-04-2024,North,Arjun,Grocery,Milk,38,1895.27,72020.26,Wholesale
ORD05695,26-03-2025,South,Amit,Clothing,Jacket,12,1833.42,22001.04,Wholesale
ORD05696,09-05-2025,North,Rahul,Electronics,Tablet,46,1339.95,61637.7,Retail
ORD05697,17-05-2025,South,Rahul,Furniture,Chair,33,159.11,5250.63,Wholesale
ORD05698,28-06-2024,East,Priya,Furniture,Chair,40,1258.79,50351.6,Retail
ORD05699,08-12-2024,East,Priya,Grocery,Sugar,40,1131.32,45252.8,Wholesale
ORD05700,05-06-2025,North,Rahul,Electronics,Phone,49,502.01,24598.49,Wholesale
ORD05701,11-01-2025,North,Sneha,Clothing,Shirt,12,1267.04,15204.48,Retail
ORD05702,01-10-2024,West,Amit,Clothing,Jeans,39,629.25,24540.75,Wholesale
ORD05703,28-03-2024,South,Divya,Electronics,Phone,32,1647.85,52731.2,Wholesale
ORD05704,03-02-2024,South,Divya,Electronics,Tablet,4,429.14,1716.56,Retail
ORD05705,21-10-2025,North,Amit,Grocery,Milk,5,1788.3,8941.5,Retail
ORD05706,06-03-2024,East,Divya,Electronics,Phone,46,45.3,2083.8,Wholesale
ORD05707,03-12-2025,South,Karthik,Furniture,Cabinet,42,458.95,19275.9,Wholesale
ORD05708,27-11-2024,West,Divya,Electronics,Monitor,20,703.97,14079.4,Wholesale
ORD05709,29-08-2024,South,Meena,Clothing,Jacket,15,79.3,1189.5,Wholesale
ORD05710,09-05-2025,West,Sneha,Electronics,Monitor,46,1743.14,80184.44,Wholesale
ORD05711,07-08-2025,South,Karthik,Furniture,Cabinet,4,1141.67,4566.68,Wholesale
ORD05712,30-06-2024,West,Arjun,Electronics,Phone,13,386.58,5025.54,Wholesale
ORD05713,15-02-2024,South,Meena,Clothing,Shirt,28,118.23,3310.44,Retail
ORD05714,05-06-2024,South,Meena,Furniture,Desk,37,1211.64,44830.68,Retail
ORD05715,02-08-2024,South,Amit,Clothing,Jacket,4,1173.54,4694.16,Wholesale
ORD05716,17-06-2025,North,Priya,Electronics,Tablet,34,712,24208,Retail
ORD05717,08-05-2024,South,Amit,Furniture,Desk,12,631.24,7574.88,Retail
ORD05718,18-04-2024,West,Karthik,Clothing,Shirt,21,1441.25,30266.25,Retail
ORD05719,27-09-2025,North,Arjun,Grocery,Oil,22,981.1,21584.2,Retail
ORD05720,10-10-2025,North,Sneha,Furniture,Chair,27,223.7,6039.9,Wholesale
ORD05721,19-01-2024,South,Karthik,Clothing,Shirt,47,210.41,9889.27,Retail
ORD05722,18-06-2024,South,Arjun,Clothing,Jeans,22,1263.13,27788.86,Wholesale
ORD05723,28-08-2024,West,Rahul,Clothing,Jacket,44,373.77,16445.88,Retail
ORD05724,06-07-2025,East,Divya,Furniture,Desk,34,1019.23,34653.82,Retail
ORD05725,13-06-2024,West,Divya,Furniture,Desk,25,1442.59,36064.75,Wholesale
ORD05726,11-03-2025,West,Rahul,Furniture,Table,30,1320.18,39605.4,Retail
ORD05727,26-07-2025,South,Divya,Grocery,Milk,8,417.58,3340.64,Wholesale
ORD05728,29-07-2024,West,Karthik,Clothing,Shoes,34,1676.03,56985.02,Retail
ORD05729,13-06-2024,West,Sneha,Clothing,Jeans,42,882.95,37083.9,Wholesale
ORD05730,17-11-2025,East,Rahul,Clothing,Jacket,29,1720.96,49907.84,Retail
ORD05731,02-08-2025,North,Arjun,Furniture,Chair,37,1123.08,41553.96,Wholesale
ORD05732,22-04-2024,West,Meena,Furniture,Desk,14,881.63,12342.82,Retail
ORD05733,09-08-2025,South,Divya,Grocery,Oil,10,1536.32,15363.2,Wholesale
ORD05734,17-02-2025,West,Karthik,Furniture,Table,39,1129.2,44038.8,Retail
ORD05735,03-12-2024,North,Amit,Grocery,Oil,4,978.71,3914.84,Retail
ORD05736,20-06-2025,West,Sneha,Electronics,Tablet,21,956.23,20080.83,Retail
ORD05737,13-09-2025,South,Meena,Electronics,Monitor,6,1508.33,9049.98,Retail
ORD05738,04-01-2024,North,Divya,Grocery,Milk,18,669.61,12052.98,Retail
ORD05739,10-11-2024,East,Meena,Clothing,Shirt,46,1285.04,59111.84,Retail
ORD05740,02-11-2024,South,Divya,Furniture,Cabinet,10,1707.09,17070.9,Retail
ORD05741,09-06-2025,East,Rahul,Grocery,Milk,17,1606.38,27308.46,Retail
ORD05742,27-12-2025,North,Arjun,Electronics,Phone,33,1725.32,56935.56,Wholesale
ORD05743,22-08-2024,North,Karthik,Grocery,Milk,32,1858.64,59476.48,Retail
ORD05744,23-05-2025,East,Arjun,Furniture,Cabinet,20,1637.01,32740.2,Wholesale
ORD05745,29-09-2024,East,Amit,Grocery,Sugar,2,1355.14,2710.28,Retail
ORD05746,09-08-2024,North,Priya,Furniture,Table,32,508.31,16265.92,Wholesale
ORD05747,14-02-2024,South,Sneha,Clothing,Shirt,42,1898.34,79730.28,Retail
ORD05748,04-10-2024,North,Rahul,Clothing,Shoes,28,1321.93,37014.04,Retail
ORD05749,20-03-2024,West,Rahul,Grocery,Sugar,36,695.48,25037.28,Retail
ORD05750,01-01-2024,East,Divya,Furniture,Table,43,624.71,26862.53,Wholesale
ORD05751,24-02-2024,East,Arjun,Clothing,Jeans,44,625.23,27510.12,Retail
ORD05752,18-07-2024,South,Arjun,Grocery,Rice,47,819.49,38516.03,Wholesale
ORD05753,26-01-2025,East,Sneha,Electronics,Laptop,9,614.46,5530.14,Retail
ORD05754,03-11-2024,East,Karthik,Furniture,Chair,5,1458.43,7292.15,Wholesale
ORD05755,30-12-2025,East,Priya,Furniture,Table,5,1733.42,8667.1,Wholesale
ORD05756,01-05-2024,East,Arjun,Electronics,Monitor,24,1202.62,28862.88,Wholesale
ORD05757,31-03-2025,North,Priya,Clothing,Shoes,5,1447.53,7237.65,Retail
ORD05758,20-09-2024,North,Arjun,Clothing,Shoes,14,329.75,4616.5,Wholesale
ORD05759,26-11-2025,South,Divya,Clothing,Shirt,29,671.08,19461.32,Wholesale
ORD05760,02-08-2024,West,Meena,Clothing,Jeans,26,1221.26,31752.76,Wholesale
ORD05761,05-09-2025,North,Karthik,Electronics,Monitor,44,357.68,15737.92,Wholesale
ORD05762,21-09-2025,East,Arjun,Clothing,Jacket,41,545.16,22351.56,Wholesale
ORD05763,18-09-2024,East,Amit,Electronics,Monitor,13,1273.58,16556.54,Retail
ORD05764,02-03-2025,South,Arjun,Clothing,Jeans,30,1605.38,48161.4,Retail
ORD05765,21-06-2025,South,Karthik,Electronics,Phone,39,1876.87,73197.93,Wholesale
ORD05766,07-05-2024,West,Priya,Grocery,Oil,12,1600.12,19201.44,Wholesale
ORD05767,10-12-2025,North,Divya,Furniture,Cabinet,29,890.08,25812.32,Wholesale
ORD05768,13-02-2024,West,Divya,Grocery,Rice,32,749.68,23989.76,Wholesale
ORD05769,21-03-2024,East,Rahul,Electronics,Tablet,40,28.71,1148.4,Wholesale
ORD05770,17-03-2025,West,Divya,Electronics,Phone,9,260.3,2342.7,Wholesale
ORD05771,25-09-2025,North,Karthik,Electronics,Phone,26,1508.26,39214.76,Retail
ORD05772,20-10-2024,North,Amit,Furniture,Cabinet,5,299.7,1498.5,Wholesale
ORD05773,21-01-2024,North,Divya,Furniture,Cabinet,14,1239.38,17351.32,Retail
ORD05774,24-12-2025,North,Sneha,Grocery,Sugar,42,1457.49,61214.58,Wholesale
ORD05775,10-07-2024,East,Rahul,Clothing,Shirt,18,781.32,14063.76,Wholesale
ORD05776,20-12-2025,South,Priya,Clothing,Shoes,7,226.57,1585.99,Retail
ORD05777,22-08-2024,South,Meena,Clothing,Jeans,12,1851.01,22212.12,Retail
ORD05778,05-03-2024,North,Arjun,Grocery,Oil,27,173.1,4673.7,Retail
ORD05779,07-09-2025,West,Amit,Furniture,Chair,25,1964.77,49119.25,Retail
ORD05780,15-01-2025,North,Karthik,Furniture,Cabinet,42,703.76,29557.92,Retail
ORD05781,11-05-2024,West,Divya,Furniture,Cabinet,35,197.05,6896.75,Wholesale
ORD05782,06-05-2025,East,Rahul,Furniture,Cabinet,8,948.67,7589.36,Wholesale
ORD05783,08-04-2024,West,Priya,Grocery,Rice,48,1803.3,86558.4,Retail
ORD05784,03-08-2025,South,Rahul,Electronics,Laptop,46,235.62,10838.52,Wholesale
ORD05785,23-06-2025,East,Priya,Furniture,Table,24,572.04,13728.96,Retail
ORD05786,11-05-2024,East,Karthik,Clothing,Shirt,25,60.04,1501,Wholesale
ORD05787,21-12-2024,East,Karthik,Clothing,Shirt,32,1133.94,36286.08,Retail
ORD05788,11-01-2024,North,Arjun,Grocery,Milk,29,633.56,18373.24,Retail
ORD05789,11-10-2024,South,Sneha,Furniture,Desk,38,1603.08,60917.04,Retail
ORD05790,13-06-2024,West,Amit,Furniture,Table,27,1856.31,50120.37,Wholesale
ORD05791,14-04-2025,East,Meena,Clothing,Jacket,38,1752.8,66606.4,Wholesale
ORD05792,25-01-2025,East,Divya,Clothing,Jeans,40,1492.48,59699.2,Retail
ORD05793,15-11-2024,West,Priya,Grocery,Sugar,1,1792.91,1792.91,Wholesale
ORD05794,20-03-2025,East,Rahul,Grocery,Oil,11,1831.91,20151.01,Retail
ORD05795,03-08-2025,North,Priya,Clothing,Shirt,9,318.85,2869.65,Wholesale
ORD05796,20-08-2024,North,Meena,Grocery,Oil,25,130.83,3270.75,Retail
ORD05797,14-10-2025,North,Amit,Electronics,Phone,42,1923.28,80777.76,Wholesale
ORD05798,07-10-2025,South,Priya,Clothing,Shirt,20,1990.62,39812.4,Wholesale
ORD05799,14-05-2025,North,Divya,Clothing,Shoes,20,412.87,8257.4,Retail
ORD05800,28-07-2025,South,Priya,Clothing,Jacket,10,1147.31,11473.1,Retail
ORD05801,20-01-2025,South,Meena,Electronics,Laptop,40,1304.81,52192.4,Wholesale
ORD05802,07-11-2025,North,Karthik,Grocery,Sugar,15,1252.36,18785.4,Retail
ORD05803,23-02-2025,East,Priya,Clothing,Jacket,19,332.59,6319.21,Retail
ORD05804,04-02-2025,East,Sneha,Electronics,Laptop,50,1314.26,65713,Wholesale
ORD05805,13-09-2024,East,Meena,Grocery,Sugar,13,786.04,10218.52,Wholesale
ORD05806,08-08-2025,East,Amit,Clothing,Shoes,7,1958.78,13711.46,Wholesale
ORD05807,02-01-2025,North,Sneha,Furniture,Desk,37,1068.44,39532.28,Wholesale
ORD05808,08-02-2024,West,Divya,Grocery,Sugar,5,1212.67,6063.35,Wholesale
ORD05809,18-11-2024,North,Arjun,Clothing,Jacket,16,305.19,4883.04,Wholesale
ORD05810,24-09-2024,South,Meena,Electronics,Laptop,48,819.46,39334.08,Wholesale
ORD05811,16-09-2024,North,Meena,Clothing,Jacket,36,1544.76,55611.36,Retail
ORD05812,09-05-2024,North,Meena,Grocery,Milk,37,1176.68,43537.16,Wholesale
ORD05813,30-07-2025,West,Meena,Clothing,Jacket,50,1886.55,94327.5,Wholesale
ORD05814,07-10-2025,East,Meena,Furniture,Cabinet,21,1292.14,27134.94,Retail
ORD05815,29-10-2024,South,Priya,Furniture,Cabinet,11,946.99,10416.89,Retail
ORD05816,11-01-2025,South,Priya,Electronics,Laptop,39,1124.94,43872.66,Wholesale
ORD05817,06-07-2024,North,Amit,Electronics,Monitor,5,901.81,4509.05,Wholesale
ORD05818,14-04-2025,East,Divya,Electronics,Monitor,41,1199.79,49191.39,Retail
ORD05819,15-06-2025,South,Karthik,Clothing,Jeans,9,1817.46,16357.14,Wholesale
ORD05820,25-06-2024,North,Priya,Furniture,Table,41,1739.97,71338.77,Wholesale
ORD05821,11-11-2024,South,Meena,Electronics,Tablet,5,484.81,2424.05,Retail
ORD05822,10-09-2024,South,Rahul,Grocery,Milk,29,963.39,27938.31,Wholesale
ORD05823,21-08-2025,South,Priya,Clothing,Shirt,17,1263.18,21474.06,Wholesale
ORD05824,25-01-2025,South,Meena,Electronics,Monitor,36,343.66,12371.76,Retail
ORD05825,05-07-2024,South,Karthik,Grocery,Milk,44,1985.78,87374.32,Wholesale
ORD05826,09-09-2025,West,Sneha,Grocery,Oil,47,30.3,1424.1,Retail
ORD05827,19-04-2024,West,Arjun,Grocery,Sugar,46,36.82,1693.72,Retail
ORD05828,14-09-2024,South,Divya,Furniture,Cabinet,18,1955.24,35194.32,Retail
ORD05829,04-10-2024,West,Rahul,Furniture,Cabinet,43,1233.91,53058.13,Wholesale
ORD05830,26-03-2024,West,Karthik,Furniture,Cabinet,45,1015.67,45705.15,Wholesale
ORD05831,10-05-2025,North,Divya,Electronics,Monitor,19,1364.64,25928.16,Retail
ORD05832,16-05-2024,West,Priya,Furniture,Table,28,373.73,10464.44,Wholesale
ORD05833,07-09-2024,North,Amit,Clothing,Shoes,7,834.43,5841.01,Wholesale
ORD05834,10-02-2025,North,Divya,Furniture,Chair,27,1050.22,28355.94,Retail
ORD05835,06-01-2024,South,Rahul,Electronics,Phone,42,1932.45,81162.9,Wholesale
ORD05836,11-04-2025,East,Sneha,Grocery,Rice,38,1623.89,61707.82,Wholesale
ORD05837,21-02-2025,West,Amit,Electronics,Monitor,38,423.87,16107.06,Wholesale
ORD05838,11-04-2025,West,Amit,Furniture,Chair,6,478.19,2869.14,Retail
ORD05839,17-12-2025,South,Priya,Clothing,Jeans,24,657.99,15791.76,Wholesale
ORD05840,03-08-2024,South,Priya,Furniture,Desk,41,1503.4,61639.4,Wholesale
ORD05841,21-07-2025,West,Rahul,Electronics,Phone,39,1291.81,50380.59,Retail
ORD05842,05-11-2024,North,Rahul,Furniture,Cabinet,17,1232.23,20947.91,Wholesale
ORD05843,22-01-2024,East,Priya,Clothing,Shoes,4,928.12,3712.48,Retail
ORD05844,01-01-2024,East,Meena,Furniture,Desk,9,132.01,1188.09,Wholesale
ORD05845,18-12-2025,East,Sneha,Furniture,Table,16,840.83,13453.28,Wholesale
ORD05846,03-06-2024,West,Meena,Furniture,Table,42,1528.73,64206.66,Retail
ORD05847,10-10-2024,South,Rahul,Clothing,Jeans,46,873.61,40186.06,Wholesale
ORD05848,12-01-2025,East,Rahul,Furniture,Chair,23,880.84,20259.32,Wholesale
ORD05849,18-04-2025,North,Divya,Grocery,Oil,12,1943.36,23320.32,Wholesale
ORD05850,26-08-2024,East,Karthik,Electronics,Phone,37,1297.82,48019.34,Retail
ORD05851,04-10-2025,East,Divya,Clothing,Shirt,35,1708.96,59813.6,Wholesale
ORD05852,26-11-2024,South,Arjun,Clothing,Shoes,32,1536.26,49160.32,Wholesale
ORD05853,23-03-2024,East,Karthik,Clothing,Jeans,9,1009.11,9081.99,Retail
ORD05854,22-09-2024,South,Priya,Electronics,Monitor,16,1181.13,18898.08,Wholesale
ORD05855,03-05-2024,East,Karthik,Furniture,Chair,10,1006.84,10068.4,Retail
ORD05856,08-07-2024,South,Meena,Clothing,Jacket,28,1472.84,41239.52,Retail
ORD05857,25-05-2025,South,Karthik,Furniture,Desk,38,1009.43,38358.34,Wholesale
ORD05858,10-06-2025,West,Divya,Grocery,Sugar,7,999.05,6993.35,Wholesale
ORD05859,24-03-2025,East,Priya,Furniture,Chair,3,209.02,627.06,Retail
ORD05860,04-04-2025,West,Priya,Electronics,Phone,9,653.2,5878.8,Retail
ORD05861,23-09-2024,North,Meena,Electronics,Phone,29,1780.77,51642.33,Retail
ORD05862,20-04-2025,West,Sneha,Grocery,Rice,33,569.54,18794.82,Wholesale
ORD05863,09-11-2025,North,Meena,Clothing,Shirt,17,1031.64,17537.88,Wholesale
ORD05864,11-07-2025,East,Amit,Electronics,Tablet,26,494.17,12848.42,Retail
ORD05865,15-06-2025,North,Karthik,Furniture,Cabinet,28,1971.39,55198.92,Wholesale
ORD05866,21-03-2024,North,Divya,Clothing,Shirt,38,1190.44,45236.72,Wholesale
ORD05867,26-04-2025,North,Priya,Clothing,Shirt,12,553.02,6636.24,Retail
ORD05868,29-12-2025,West,Amit,Grocery,Oil,34,784.36,26668.24,Wholesale
ORD05869,07-10-2024,South,Priya,Grocery,Rice,14,826.48,11570.72,Wholesale
ORD05870,21-07-2024,West,Arjun,Grocery,Sugar,29,1099.53,31886.37,Retail
ORD05871,05-06-2025,West,Priya,Electronics,Monitor,4,348.88,1395.52,Wholesale
ORD05872,08-09-2025,West,Arjun,Grocery,Sugar,5,263.56,1317.8,Wholesale
ORD05873,08-05-2024,South,Sneha,Grocery,Rice,19,169.92,3228.48,Wholesale
ORD05874,01-01-2024,East,Karthik,Clothing,Jeans,44,42.38,1864.72,Retail
ORD05875,17-12-2024,North,Karthik,Electronics,Phone,42,1442.67,60592.14,Wholesale
ORD05876,05-08-2024,East,Sneha,Grocery,Rice,45,1127.1,50719.5,Retail
ORD05877,07-07-2024,North,Priya,Clothing,Shirt,30,684.04,20521.2,Retail
ORD05878,19-01-2024,South,Priya,Grocery,Milk,17,741.76,12609.92,Retail
ORD05879,06-07-2025,East,Priya,Electronics,Laptop,46,1235.25,56821.5,Wholesale
ORD05880,04-12-2025,North,Divya,Grocery,Oil,43,101.87,4380.41,Wholesale
ORD05881,25-05-2024,West,Arjun,Grocery,Rice,41,1153.79,47305.39,Retail
ORD05882,16-01-2024,West,Sneha,Furniture,Table,34,878.8,29879.2,Retail
ORD05883,01-09-2025,West,Karthik,Clothing,Jacket,30,220.97,6629.1,Retail
ORD05884,01-07-2025,North,Priya,Electronics,Phone,34,363.58,12361.72,Wholesale
ORD05885,07-05-2024,West,Amit,Grocery,Sugar,28,701.42,19639.76,Retail
ORD05886,24-07-2025,North,Divya,Clothing,Shirt,22,1853.13,40768.86,Wholesale
ORD05887,27-06-2025,East,Sneha,Grocery,Milk,43,1748.69,75193.67,Wholesale
ORD05888,28-04-2024,North,Arjun,Electronics,Tablet,40,195.6,7824,Wholesale
ORD05889,03-10-2025,South,Arjun,Grocery,Oil,41,1722.86,70637.26,Retail
ORD05890,21-02-2024,East,Divya,Furniture,Chair,27,823.64,22238.28,Retail
ORD05891,28-09-2025,North,Meena,Electronics,Tablet,18,797.46,14354.28,Retail
ORD05892,29-01-2025,East,Rahul,Clothing,Shirt,30,353.37,10601.1,Retail
ORD05893,08-01-2025,West,Karthik,Furniture,Cabinet,5,181.33,906.65,Wholesale
ORD05894,14-05-2025,West,Karthik,Electronics,Tablet,30,173.05,5191.5,Retail
ORD05895,11-07-2025,South,Divya,Grocery,Sugar,32,131.81,4217.92,Wholesale
ORD05896,21-11-2024,East,Rahul,Clothing,Shoes,44,1513.1,66576.4,Retail
ORD05897,28-04-2024,East,Rahul,Grocery,Milk,21,1100.32,23106.72,Retail
ORD05898,19-03-2024,West,Sneha,Clothing,Jacket,26,1068.92,27791.92,Wholesale
ORD05899,27-10-2024,West,Arjun,Electronics,Phone,17,1619.92,27538.64,Retail
ORD05900,07-12-2025,West,Sneha,Electronics,Phone,33,911.06,30064.98,Retail
ORD05901,16-03-2024,West,Meena,Electronics,Phone,2,1206.57,2413.14,Retail
ORD05902,18-09-2025,West,Meena,Clothing,Jeans,25,1983.49,49587.25,Retail
ORD05903,20-06-2025,West,Amit,Furniture,Table,50,852.38,42619,Wholesale
ORD05904,26-09-2025,South,Arjun,Electronics,Phone,16,713.41,11414.56,Retail
ORD05905,12-04-2024,South,Rahul,Clothing,Shirt,50,934.01,46700.5,Wholesale
ORD05906,22-09-2025,East,Meena,Grocery,Rice,48,373.16,17911.68,Retail
ORD05907,11-10-2024,West,Meena,Electronics,Phone,12,1298.41,15580.92,Retail
ORD05908,29-09-2024,North,Divya,Electronics,Phone,36,514.65,18527.4,Wholesale
ORD05909,02-04-2025,South,Rahul,Clothing,Jacket,9,16.31,146.79,Wholesale
ORD05910,21-02-2025,West,Amit,Furniture,Table,39,91.05,3550.95,Wholesale
ORD05911,23-05-2024,North,Amit,Furniture,Table,10,1919.72,19197.2,Retail
ORD05912,18-04-2025,West,Sneha,Grocery,Milk,39,1468.05,57253.95,Wholesale
ORD05913,23-03-2024,North,Priya,Clothing,Jacket,23,313.4,7208.2,Retail
ORD05914,19-04-2024,North,Meena,Grocery,Oil,44,1407.63,61935.72,Wholesale
ORD05915,31-12-2025,East,Divya,Electronics,Tablet,28,1976.43,55340.04,Wholesale
ORD05916,29-07-2024,East,Amit,Grocery,Sugar,37,1875.67,69399.79,Retail
ORD05917,01-04-2024,West,Rahul,Furniture,Desk,13,884.05,11492.65,Retail
ORD05918,14-10-2024,East,Priya,Furniture,Table,20,1005.85,20117,Wholesale
ORD05919,12-03-2025,East,Sneha,Grocery,Sugar,12,1749.98,20999.76,Retail
ORD05920,30-03-2024,South,Meena,Furniture,Desk,40,1928.74,77149.6,Wholesale
ORD05921,11-09-2025,West,Priya,Clothing,Shirt,13,1210.98,15742.74,Retail
ORD05922,28-09-2025,West,Divya,Electronics,Phone,45,878.06,39512.7,Retail
ORD05923,31-08-2024,West,Priya,Grocery,Sugar,42,1541.45,64740.9,Wholesale
ORD05924,10-09-2024,North,Karthik,Furniture,Desk,1,1948.49,1948.49,Wholesale
ORD05925,24-05-2025,East,Priya,Furniture,Cabinet,12,864.63,10375.56,Retail
ORD05926,19-09-2024,South,Amit,Grocery,Oil,5,43.76,218.8,Retail
ORD05927,15-04-2025,South,Arjun,Furniture,Table,41,1205.97,49444.77,Wholesale
ORD05928,05-11-2025,East,Karthik,Furniture,Table,28,1971.81,55210.68,Wholesale
ORD05929,18-03-2025,West,Karthik,Furniture,Chair,32,1146.78,36696.96,Wholesale
ORD05930,21-09-2025,West,Priya,Electronics,Tablet,30,534.43,16032.9,Retail
ORD05931,19-02-2024,North,Sneha,Grocery,Milk,47,1714.42,80577.74,Retail
ORD05932,30-06-2025,West,Arjun,Electronics,Monitor,22,1582.6,34817.2,Retail
ORD05933,14-09-2024,North,Amit,Grocery,Milk,48,741.29,35581.92,Wholesale
ORD05934,27-03-2025,South,Meena,Grocery,Sugar,26,567.55,14756.3,Retail
ORD05935,13-04-2024,North,Arjun,Clothing,Shoes,35,1704.5,59657.5,Retail
ORD05936,12-02-2025,North,Arjun,Electronics,Tablet,44,338.75,14905,Retail
ORD05937,17-05-2025,East,Divya,Electronics,Tablet,30,168.09,5042.7,Wholesale
ORD05938,14-10-2024,West,Sneha,Furniture,Table,21,1364.25,28649.25,Retail
ORD05939,02-10-2025,East,Arjun,Furniture,Desk,19,1277.42,24270.98,Retail
ORD05940,27-12-2024,North,Meena,Clothing,Shirt,9,53.31,479.79,Wholesale
ORD05941,21-11-2024,North,Rahul,Furniture,Chair,38,1808.23,68712.74,Wholesale
ORD05942,02-10-2025,East,Divya,Grocery,Oil,35,1509.27,52824.45,Wholesale
ORD05943,31-01-2025,East,Sneha,Electronics,Laptop,32,520.51,16656.32,Wholesale
ORD05944,13-01-2024,North,Arjun,Clothing,Shirt,2,647.59,1295.18,Wholesale
ORD05945,18-10-2025,West,Meena,Grocery,Sugar,38,690.03,26221.14,Wholesale
ORD05946,09-08-2025,West,Sneha,Grocery,Milk,26,1851.18,48130.68,Wholesale
ORD05947,20-02-2024,East,Meena,Electronics,Phone,47,1721.18,80895.46,Wholesale
ORD05948,11-04-2024,East,Arjun,Furniture,Chair,3,512.84,1538.52,Wholesale
ORD05949,28-01-2024,East,Meena,Furniture,Desk,7,1101.71,7711.97,Retail
ORD05950,29-04-2024,South,Divya,Grocery,Milk,42,1268.15,53262.3,Retail
ORD05951,09-09-2025,North,Arjun,Grocery,Oil,1,1295.45,1295.45,Wholesale
ORD05952,05-07-2025,South,Rahul,Furniture,Desk,42,628.12,26381.04,Retail
ORD05953,27-02-2024,South,Sneha,Electronics,Phone,43,202.13,8691.59,Retail
ORD05954,04-08-2025,North,Rahul,Furniture,Cabinet,29,1929.94,55968.26,Wholesale
ORD05955,11-08-2024,East,Amit,Clothing,Shoes,1,45.03,45.03,Retail
ORD05956,18-06-2024,North,Amit,Grocery,Rice,50,907.13,45356.5,Retail
